episode,env_steps_total,episode_reward,score,survival_steps,epsilon,loss_mean,terminated,truncated,death_reason,fruit_reward_sum,distance_shaping_reward_sum,death_penalty_sum
231,12012,-5.0,0,22,0.842473,0.6396,True,False,wall,0.0,5.0,-10.0
232,12134,10.0,1,122,0.841446,0.6279,True,False,wall,10.0,10.0,-10.0
233,12162,-5.0,0,28,0.841211,0.5135,True,False,wall,0.0,5.0,-10.0
234,12199,-6.0,0,37,0.840899,0.4323,True,False,wall,0.0,4.0,-10.0
235,12235,-5.0,0,36,0.840597,0.4488,True,False,wall,0.0,5.0,-10.0
236,12258,-10.0,0,23,0.840403,0.4952,True,False,wall,0.0,0.0,-10.0
237,12282,-11.0,0,24,0.840202,0.4714,True,False,wall,0.0,-1.0,-10.0
238,12430,1.0,0,148,0.838959,0.5228,True,False,wall,0.0,11.0,-10.0
239,12504,-13.0,0,74,0.838339,0.796,True,False,wall,0.0,-3.0,-10.0
240,12555,-8.0,0,51,0.837911,0.7619,True,False,wall,0.0,2.0,-10.0
241,12574,-4.0,0,19,0.837752,0.8642,True,False,wall,0.0,6.0,-10.0
242,12605,7.0,1,31,0.837492,1.0205,True,False,wall,10.0,7.0,-10.0
243,12721,21.0,2,116,0.836521,0.7152,True,False,wall,20.0,11.0,-10.0
244,12897,21.0,2,176,0.83505,0.5305,True,False,wall,20.0,11.0,-10.0
245,12958,-22.0,0,61,0.834541,0.6266,True,False,wall,0.0,-12.0,-10.0
246,13043,-6.0,0,85,0.833832,0.5901,True,False,wall,0.0,4.0,-10.0
247,13070,-12.0,0,27,0.833607,0.7706,True,False,wall,0.0,-2.0,-10.0
248,13093,5.0,1,23,0.833415,0.5366,True,False,wall,10.0,5.0,-10.0
249,13121,-13.0,0,28,0.833182,0.4984,True,False,wall,0.0,-3.0,-10.0
250,13176,16.0,2,55,0.832724,0.4485,True,False,wall,20.0,6.0,-10.0
251,13199,9.0,1,23,0.832532,0.4277,True,False,wall,10.0,9.0,-10.0
252,13224,-6.0,0,25,0.832324,0.4611,True,False,wall,0.0,4.0,-10.0
253,13255,-14.0,0,31,0.832066,0.4595,True,False,wall,0.0,-4.0,-10.0
254,13314,9.0,1,59,0.831575,0.4755,True,False,wall,10.0,9.0,-10.0
255,13404,-17.0,0,90,0.830827,0.4586,True,False,wall,0.0,-7.0,-10.0
256,13427,3.0,1,23,0.830636,0.5142,True,False,wall,10.0,3.0,-10.0
257,13557,34.0,3,130,0.829557,0.5311,True,False,body,30.0,14.0,-10.0
258,13570,-2.0,0,13,0.829449,0.7359,True,False,wall,0.0,8.0,-10.0
259,13689,33.0,3,119,0.828463,0.6529,True,False,body,30.0,13.0,-10.0
260,13758,19.0,1,69,0.827891,0.6979,True,False,wall,10.0,19.0,-10.0
261,13793,-2.0,0,35,0.827602,0.5758,True,False,wall,0.0,8.0,-10.0
262,13823,-3.0,0,30,0.827353,0.669,True,False,wall,0.0,7.0,-10.0
263,13943,-1.0,0,120,0.826361,0.6059,True,False,wall,0.0,9.0,-10.0
264,13973,-13.0,0,30,0.826113,0.6219,True,False,wall,0.0,-3.0,-10.0
265,14135,69.0,4,162,0.824776,0.5142,True,False,body,40.0,39.0,-10.0
266,14196,28.0,2,61,0.824273,0.6267,True,False,wall,20.0,18.0,-10.0
267,14251,7.0,1,55,0.82382,0.5594,True,False,wall,10.0,7.0,-10.0
268,14275,2.0,1,24,0.823622,0.6536,True,False,wall,10.0,2.0,-10.0
269,14323,-1.0,0,48,0.823227,0.5514,True,False,wall,0.0,9.0,-10.0
270,14409,-11.0,0,86,0.822519,0.6534,True,False,wall,0.0,-1.0,-10.0
271,14445,10.0,1,36,0.822223,0.6332,True,False,wall,10.0,10.0,-10.0
272,14532,11.0,1,87,0.821508,0.47,True,False,wall,10.0,11.0,-10.0
273,14543,0.0,0,11,0.821418,0.749,True,False,wall,0.0,10.0,-10.0
274,14667,-2.0,1,124,0.8204,0.6632,True,False,wall,10.0,-2.0,-10.0
275,14709,8.0,1,42,0.820055,0.576,True,False,wall,10.0,8.0,-10.0
276,14743,-15.0,0,34,0.819777,0.5211,True,False,wall,0.0,-5.0,-10.0
277,14783,-3.0,0,40,0.819449,0.437,True,False,wall,0.0,7.0,-10.0
278,14821,-11.0,0,38,0.819138,0.4529,True,False,wall,0.0,-1.0,-10.0
279,14837,-23.0,0,16,0.819006,0.6001,True,False,wall,0.0,-13.0,-10.0
280,14940,24.0,2,103,0.818163,0.8224,True,False,wall,20.0,14.0,-10.0
281,15109,21.0,1,169,0.816782,0.5887,True,False,wall,10.0,21.0,-10.0
282,15185,-5.0,0,76,0.816161,0.5196,True,False,wall,0.0,5.0,-10.0
283,15236,3.0,1,51,0.815745,0.441,True,False,wall,10.0,3.0,-10.0
284,15250,-13.0,0,14,0.815631,0.4818,True,False,wall,0.0,-3.0,-10.0
285,15327,9.0,1,77,0.815003,0.4328,True,False,wall,10.0,9.0,-10.0
286,15428,32.0,2,101,0.81418,0.4404,True,False,wall,20.0,22.0,-10.0
287,15454,-15.0,0,26,0.813969,0.4057,True,False,wall,0.0,-5.0,-10.0
288,15477,-4.0,0,23,0.813782,0.4118,True,False,wall,0.0,6.0,-10.0
289,15530,11.0,1,53,0.81335,0.4841,True,False,wall,10.0,11.0,-10.0
290,15569,18.0,2,39,0.813033,0.4942,True,False,wall,20.0,8.0,-10.0
291,15607,-3.0,0,38,0.812724,0.8163,True,False,wall,0.0,7.0,-10.0
292,15627,-3.0,0,20,0.812562,0.9342,True,False,wall,0.0,7.0,-10.0
293,15659,8.0,1,32,0.812302,0.8669,True,False,wall,10.0,8.0,-10.0
294,15715,-7.0,0,56,0.811847,0.5414,True,False,wall,0.0,3.0,-10.0
295,15757,1.0,0,42,0.811506,0.4329,True,False,wall,0.0,11.0,-10.0
296,15897,29.0,2,140,0.810371,0.4848,True,False,wall,20.0,19.0,-10.0
297,15927,8.0,1,30,0.810128,0.423,True,False,wall,10.0,8.0,-10.0
298,15950,7.0,1,23,0.809941,0.4425,True,False,wall,10.0,7.0,-10.0
299,16050,2.0,1,100,0.809132,0.458,True,False,wall,10.0,2.0,-10.0
300,16137,1.0,1,87,0.808428,0.4526,True,False,wall,10.0,1.0,-10.0
301,16166,3.0,1,29,0.808194,0.4544,True,False,wall,10.0,3.0,-10.0
302,16232,-7.0,0,66,0.807661,0.5068,True,False,wall,0.0,3.0,-10.0
303,16282,10.0,1,50,0.807257,0.603,True,False,wall,10.0,10.0,-10.0
304,16318,21.0,2,36,0.806966,0.4649,True,False,wall,20.0,11.0,-10.0
305,16391,-12.0,0,73,0.806377,0.7139,True,False,wall,0.0,-2.0,-10.0
306,16408,10.0,2,17,0.80624,0.7612,True,False,wall,20.0,0.0,-10.0
307,16431,-4.0,0,23,0.806055,0.7583,True,False,wall,0.0,6.0,-10.0
308,16484,9.0,1,53,0.805628,0.7225,True,False,wall,10.0,9.0,-10.0
309,16559,18.0,2,75,0.805024,0.6201,True,False,wall,20.0,8.0,-10.0
