episode,env_steps_total,episode_reward,score,survival_steps,epsilon,loss_mean,terminated,truncated,death_reason,fruit_reward_sum,distance_shaping_reward_sum,death_penalty_sum
252,11597,-22.0,0,47,0.828549,32.3431,True,False,wall,0.0,-12.0,-10.0
253,11618,-16.0,0,21,0.828345,27.1385,True,False,wall,0.0,-6.0,-10.0
254,11642,-11.0,0,24,0.828111,27.5474,True,False,wall,0.0,-1.0,-10.0
255,11671,-14.0,0,29,0.827829,21.5238,True,False,wall,0.0,-4.0,-10.0
256,11689,-7.0,0,18,0.827654,18.7882,True,False,wall,0.0,3.0,-10.0
257,11749,-5.0,0,60,0.827071,15.2137,True,False,wall,0.0,5.0,-10.0
258,11791,-17.0,0,42,0.826664,11.963,True,False,wall,0.0,-7.0,-10.0
259,11802,7.0,1,11,0.826557,16.2978,True,False,wall,10.0,7.0,-10.0
260,11824,-17.0,0,22,0.826343,16.1188,True,False,wall,0.0,-7.0,-10.0
261,11841,-8.0,0,17,0.826178,13.3149,True,False,wall,0.0,2.0,-10.0
262,11863,4.0,1,22,0.825965,13.0622,True,False,wall,10.0,4.0,-10.0
263,11925,-19.0,0,62,0.825364,20.4412,True,False,wall,0.0,-9.0,-10.0
264,11944,9.0,1,19,0.82518,24.6762,True,False,wall,10.0,9.0,-10.0
265,12140,-5.0,0,196,0.823283,48.9666,True,False,wall,0.0,5.0,-10.0
266,12166,4.0,1,26,0.823031,29.0106,True,False,wall,10.0,4.0,-10.0
267,12209,-14.0,0,43,0.822616,31.131,True,False,wall,0.0,-4.0,-10.0
268,12226,-8.0,0,17,0.822452,33.0171,True,False,wall,0.0,2.0,-10.0
269,12248,-13.0,0,22,0.82224,25.9625,True,False,wall,0.0,-3.0,-10.0
270,12280,-3.0,0,32,0.821931,25.2252,True,False,wall,0.0,7.0,-10.0
271,12343,-8.0,0,63,0.821323,32.9891,True,False,wall,0.0,2.0,-10.0
272,12361,-21.0,0,18,0.82115,41.5274,True,False,wall,0.0,-11.0,-10.0
273,12384,0.0,0,23,0.820928,41.6896,True,False,wall,0.0,10.0,-10.0
274,12398,0.0,1,14,0.820793,51.0987,True,False,wall,10.0,0.0,-10.0
275,12444,10.0,1,46,0.82035,39.1768,True,False,wall,10.0,10.0,-10.0
276,12469,-6.0,0,25,0.820109,41.3811,True,False,wall,0.0,4.0,-10.0
277,12506,-20.0,0,37,0.819753,92.9203,True,False,wall,0.0,-10.0,-10.0
278,12551,-14.0,0,45,0.81932,80.8089,True,False,wall,0.0,-4.0,-10.0
279,12576,-18.0,0,25,0.81908,50.1092,True,False,wall,0.0,-8.0,-10.0
280,12586,-15.0,0,10,0.818984,73.7271,True,False,wall,0.0,-5.0,-10.0
281,12632,-21.0,0,46,0.818542,60.2386,True,False,wall,0.0,-11.0,-10.0
282,12666,-9.0,0,34,0.818215,68.7961,True,False,wall,0.0,1.0,-10.0
283,12765,-16.0,0,99,0.817265,46.5025,True,False,wall,0.0,-6.0,-10.0
284,12789,-9.0,0,24,0.817035,39.6373,True,False,wall,0.0,1.0,-10.0
285,12804,-8.0,0,15,0.816891,47.3008,True,False,wall,0.0,2.0,-10.0
286,12851,-16.0,0,47,0.816441,56.2034,True,False,wall,0.0,-6.0,-10.0
287,12932,-22.0,0,81,0.815665,56.0952,True,False,wall,0.0,-12.0,-10.0
288,12958,-13.0,0,26,0.815416,61.5154,True,False,wall,0.0,-3.0,-10.0
289,13005,-6.0,0,47,0.814967,117.7737,True,False,wall,0.0,4.0,-10.0
290,13071,-15.0,0,66,0.814336,50.9476,True,False,wall,0.0,-5.0,-10.0
291,13098,-16.0,0,27,0.814078,38.7565,True,False,wall,0.0,-6.0,-10.0
292,13124,-11.0,0,26,0.81383,63.8014,True,False,wall,0.0,-1.0,-10.0
293,13147,-14.0,0,23,0.81361,39.8715,True,False,wall,0.0,-4.0,-10.0
294,13210,-4.0,0,63,0.813009,40.5684,True,False,wall,0.0,6.0,-10.0
295,13246,-13.0,0,36,0.812666,29.3598,True,False,wall,0.0,-3.0,-10.0
296,13275,-16.0,0,29,0.812389,22.521,True,False,wall,0.0,-6.0,-10.0
